***************************************
********************
id: 677, start:[2864, 850], finish: [2695, 813], earliest_start: 1, latest finish: 12964, distance: 206
id: 3932, start:[3010, 1062], finish: [3316, 580], earliest_start: 39273, latest finish: 46598, distance: 788
***************************************
********************
id: 2870, start:[3035, 822], finish: [3657, 1305], earliest_start: 39274, latest finish: 44634, distance: 1105
***************************************
********************
id: 7204, start:[3660, 811], finish: [3705, 1425], earliest_start: 39275, latest finish: 50000, distance: 659
***************************************
********************
id: 8999, start:[3248, 1285], finish: [1780, 587], earliest_start: 39280, latest finish: 45607, distance: 2166
***************************************
********************
id: 4726, start:[2762, 939], finish: [2990, 1618], earliest_start: 39281, latest finish: 50000, distance: 907
***************************************
********************
id: 3280, start:[3269, 973], finish: [2318, 453], earliest_start: 39282, latest finish: 45474, distance: 1471
***************************************
********************
id: 7054, start:[2966, 1554], finish: [3050, 728], earliest_start: 39283, latest finish: 48681, distance: 910
id: 7954, start:[3443, 1569], finish: [2452, 1175], earliest_start: 39283, latest finish: 49491, distance: 1385
id: 2070, start:[2850, 1602], finish: [1547, 952], earliest_start: 39283, latest finish: 50000, distance: 1953
***************************************
********************
id: 2726, start:[3091, 555], finish: [2481, 1488], earliest_start: 39291, latest finish: 42411, distance: 1543
***************************************
********************
id: 5337, start:[2628, 1222], finish: [2705, 797], earliest_start: 39295, latest finish: 40106, distance: 502
***************************************
********************
id: 4534, start:[2790, 1560], finish: [2750, 1271], earliest_start: 39296, latest finish: 43224, distance: 329
id: 1354, start:[3484, 851], finish: [2318, 191], earliest_start: 39296, latest finish: 46348, distance: 1826
***************************************
********************
id: 9854, start:[3116, 1382], finish: [2128, 1401], earliest_start: 39301, latest finish: 50000, distance: 1007
***************************************
********************
id: 9145, start:[2264, 1547], finish: [3042, 1466], earliest_start: 39302, latest finish: 46937, distance: 859
***************************************
********************
id: 9719, start:[2898, 107], finish: [2641, 515], earliest_start: 39304, latest finish: 50000, distance: 665
id: 9465, start:[2179, 1682], finish: [2796, 966], earliest_start: 39304, latest finish: 50000, distance: 1333
***************************************
********************
id: 3964, start:[3390, 932], finish: [1564, 1554], earliest_start: 39305, latest finish: 43038, distance: 2448
***************************************
********************
id: 6468, start:[2614, 1451], finish: [3277, 1020], earliest_start: 39307, latest finish: 43804, distance: 1094
***************************************
********************
id: 228, start:[3026, 885], finish: [2843, 958], earliest_start: 39309, latest finish: 40913, distance: 256
***************************************
********************
id: 1379, start:[3288, 288], finish: [2593, 510], earliest_start: 39311, latest finish: 47462, distance: 917
***************************************
********************
id: 8456, start:[3604, 1195], finish: [2827, 1418], earliest_start: 39323, latest finish: 41452, distance: 1000
***************************************
********************
id: 555, start:[3247, 1052], finish: [2550, 1463], earliest_start: 39331, latest finish: 42561, distance: 1108
***************************************
********************
id: 8942, start:[3447, 1003], finish: [3417, 1197], earliest_start: 39336, latest finish: 50000, distance: 224
***************************************
********************
id: 7279, start:[1653, 1257], finish: [2242, 1366], earliest_start: 39341, latest finish: 41204, distance: 698
***************************************
********************
id: 2503, start:[3508, 1031], finish: [2493, 1143], earliest_start: 39344, latest finish: 42769, distance: 1127
***************************************
********************
id: 6817, start:[3106, 500], finish: [3684, 1734], earliest_start: 39345, latest finish: 50000, distance: 1812
***************************************
********************
id: 4676, start:[3052, 1195], finish: [2775, 1224], earliest_start: 39346, latest finish: 46552, distance: 306
***************************************
********************
id: 4444, start:[2971, 1470], finish: [2879, 1339], earliest_start: 39349, latest finish: 43066, distance: 223
***************************************
********************
id: 6065, start:[2593, 1447], finish: [3922, 1530], earliest_start: 39353, latest finish: 47348, distance: 1412
***************************************
********************
id: 2266, start:[2430, 418], finish: [2321, 1361], earliest_start: 39358, latest finish: 41094, distance: 1052
***************************************
********************
id: 5129, start:[3283, 1084], finish: [2570, 1265], earliest_start: 39360, latest finish: 40613, distance: 894
***************************************
********************
id: 68, start:[2520, 1133], finish: [2773, 988], earliest_start: 39362, latest finish: 47338, distance: 398
***************************************
********************
id: 6394, start:[2892, 1778], finish: [3192, 1778], earliest_start: 39365, latest finish: 44097, distance: 300
***************************************
********************
id: 2625, start:[3411, 1685], finish: [3471, 1343], earliest_start: 39366, latest finish: 50000, distance: 402
***************************************
********************
id: 4589, start:[3379, 1287], finish: [3182, 1871], earliest_start: 39367, latest finish: 41956, distance: 781
***************************************
********************
id: 9898, start:[3071, 622], finish: [2140, 812], earliest_start: 39374, latest finish: 48419, distance: 1121
***************************************
********************
id: 8802, start:[2377, 1331], finish: [2443, 1110], earliest_start: 39375, latest finish: 50000, distance: 287
***************************************
********************
id: 3040, start:[3358, 824], finish: [3048, 798], earliest_start: 39377, latest finish: 45708, distance: 336
***************************************
********************
id: 1285, start:[3074, 1571], finish: [2092, 403], earliest_start: 39379, latest finish: 50000, distance: 2150
***************************************
********************
id: 1954, start:[3367, 672], finish: [2321, 878], earliest_start: 39380, latest finish: 40900, distance: 1252
***************************************
********************
id: 4859, start:[2547, 1784], finish: [2568, 953], earliest_start: 39387, latest finish: 45283, distance: 852
***************************************
********************
id: 5791, start:[2417, 949], finish: [2515, 1642], earliest_start: 39391, latest finish: 50000, distance: 791
***************************************
********************
id: 5290, start:[3426, 1014], finish: [2851, 1423], earliest_start: 39393, latest finish: 42809, distance: 984
***************************************
********************
id: 246, start:[3096, 689], finish: [2494, 533], earliest_start: 39403, latest finish: 47889, distance: 758
id: 5432, start:[2953, 1724], finish: [2515, 839], earliest_start: 39403, latest finish: 50000, distance: 1323
***************************************
********************
id: 5264, start:[3236, 1542], finish: [2599, 1072], earliest_start: 39404, latest finish: 50000, distance: 1107
***************************************
********************
id: 6275, start:[2366, 1645], finish: [3043, 1691], earliest_start: 39408, latest finish: 41014, distance: 723
id: 9921, start:[3846, 1730], finish: [2565, 143], earliest_start: 39408, latest finish: 50000, distance: 2868
***************************************
********************
id: 9426, start:[1893, 1399], finish: [2295, 1390], earliest_start: 39417, latest finish: 39845, distance: 411
***************************************
********************
id: 7481, start:[2311, 1039], finish: [2308, 1309], earliest_start: 39421, latest finish: 49157, distance: 273
***************************************
********************
id: 7348, start:[2719, 1807], finish: [2920, 1454], earliest_start: 39422, latest finish: 50000, distance: 554
***************************************
********************
id: 4283, start:[3425, 1422], finish: [2988, 1148], earliest_start: 39423, latest finish: 42163, distance: 711
***************************************
********************
id: 4604, start:[3385, 365], finish: [1986, 5892], earliest_start: 39427, latest finish: 46594, distance: 6926
***************************************
********************
id: 5555, start:[2957, 639], finish: [2321, 740], earliest_start: 39430, latest finish: 50000, distance: 737
***************************************
********************
id: 9942, start:[2670, 986], finish: [2964, 780], earliest_start: 39431, latest finish: 47007, distance: 500
id: 6449, start:[3241, 1104], finish: [2466, 738], earliest_start: 39431, latest finish: 40914, distance: 1141
***************************************
********************
id: 4466, start:[2919, 1701], finish: [3115, 1682], earliest_start: 39434, latest finish: 41083, distance: 215
***************************************
********************
id: 8924, start:[1996, 1372], finish: [2059, 1617], earliest_start: 39442, latest finish: 40000, distance: 308
***************************************
********************
id: 8267, start:[2925, 631], finish: [3176, 605], earliest_start: 39444, latest finish: 50000, distance: 277
***************************************
********************
id: 2446, start:[3215, 1062], finish: [2888, 1151], earliest_start: 39446, latest finish: 41029, distance: 416
***************************************
********************
id: 9875, start:[2668, 703], finish: [3035, 1095], earliest_start: 39447, latest finish: 50000, distance: 759
id: 5560, start:[2550, 1251], finish: [2519, 500], earliest_start: 39447, latest finish: 46112, distance: 782
***************************************
********************
id: 3744, start:[2580, 1090], finish: [2704, 1552], earliest_start: 39452, latest finish: 41711, distance: 586
***************************************
********************
id: 1144, start:[2324, 1114], finish: [3282, 297], earliest_start: 39457, latest finish: 45367, distance: 1775
***************************************
********************
id: 8934, start:[2522, 204], finish: [3321, 1502], earliest_start: 39459, latest finish: 50000, distance: 2097
***************************************
********************
id: 4934, start:[2036, 1752], finish: [2854, 1020], earliest_start: 39461, latest finish: 42287, distance: 1550
***************************************
********************
id: 73, start:[2911, 186], finish: [3094, 1827], earliest_start: 39462, latest finish: 50000, distance: 1824
***************************************
********************
id: 4132, start:[2538, 1204], finish: [3233, 1369], earliest_start: 39468, latest finish: 43488, distance: 860
***************************************
********************
id: 4199, start:[3214, 515], finish: [2921, 1216], earliest_start: 39472, latest finish: 45582, distance: 994
***************************************
********************
id: 8685, start:[2556, 811], finish: [3188, 1290], earliest_start: 39474, latest finish: 50000, distance: 1111
***************************************
********************
id: 9931, start:[2740, 1320], finish: [2782, 1209], earliest_start: 39482, latest finish: 50000, distance: 153
id: 5871, start:[2822, 1556], finish: [2417, 1150], earliest_start: 39482, latest finish: 42860, distance: 811
***************************************
********************
id: 8423, start:[2721, 1362], finish: [2362, 958], earliest_start: 39488, latest finish: 50000, distance: 763
***************************************
********************
id: 8036, start:[3042, 1285], finish: [3023, 1109], earliest_start: 39494, latest finish: 50000, distance: 195
***************************************
********************
id: 7261, start:[3339, 1766], finish: [3009, 1294], earliest_start: 39498, latest finish: 49427, distance: 802
***************************************
********************
id: 8908, start:[1907, 1280], finish: [2142, 1911], earliest_start: 39500, latest finish: 50000, distance: 866
***************************************
********************
id: 5683, start:[2529, 1279], finish: [3427, 238], earliest_start: 39502, latest finish: 47652, distance: 1939
***************************************
********************
id: 3814, start:[3024, 875], finish: [2784, 844], earliest_start: 39515, latest finish: 40680, distance: 271
***************************************
********************
id: 9339, start:[3015, 1234], finish: [2339, 1131], earliest_start: 39525, latest finish: 50000, distance: 779
***************************************
********************
id: 6335, start:[2068, 1042], finish: [3062, 460], earliest_start: 39540, latest finish: 46979, distance: 1576
***************************************
********************
id: 597, start:[2160, 1077], finish: [1968, 1383], earliest_start: 39545, latest finish: 43141, distance: 498
id: 1225, start:[2020, 1725], finish: [2967, 901], earliest_start: 39545, latest finish: 49410, distance: 1771
***************************************
********************
id: 5283, start:[2904, 398], finish: [2574, 479], earliest_start: 39547, latest finish: 41794, distance: 411
id: 429, start:[2715, 1113], finish: [2997, 1261], earliest_start: 39547, latest finish: 41931, distance: 430
id: 5246, start:[2888, 1897], finish: [2747, 1519], earliest_start: 39547, latest finish: 41629, distance: 519
id: 7660, start:[3372, 778], finish: [3494, 1321], earliest_start: 39547, latest finish: 45419, distance: 665
***************************************
********************
id: 5773, start:[2751, 664], finish: [3665, 1171], earliest_start: 39551, latest finish: 46828, distance: 1421
***************************************
********************
id: 3143, start:[2824, 1626], finish: [3066, 225], earliest_start: 39554, latest finish: 44164, distance: 1643
***************************************
********************
id: 5272, start:[2107, 2250], finish: [2961, 1112], earliest_start: 39558, latest finish: 50000, distance: 1992
***************************************
********************
id: 2349, start:[3391, 303], finish: [3095, 790], earliest_start: 39559, latest finish: 46961, distance: 783
***************************************
********************
id: 2822, start:[2132, 972], finish: [3553, 650], earliest_start: 39561, latest finish: 50000, distance: 1743
***************************************
********************
id: 4542, start:[3282, 1525], finish: [2552, 825], earliest_start: 39570, latest finish: 50000, distance: 1430
***************************************
********************
id: 5822, start:[2556, 1037], finish: [2563, 767], earliest_start: 39578, latest finish: 42063, distance: 277
id: 6074, start:[3122, 813], finish: [2209, 1355], earliest_start: 39578, latest finish: 50000, distance: 1455
***************************************
********************
id: 5207, start:[3531, 560], finish: [2575, 608], earliest_start: 39579, latest finish: 45930, distance: 1004
***************************************
********************
id: 2251, start:[3148, 1229], finish: [3401, 2754], earliest_start: 39580, latest finish: 49614, distance: 1778
***************************************
********************
id: 1334, start:[2619, 226], finish: [3476, 542], earliest_start: 39581, latest finish: 42582, distance: 1173
***************************************
********************
id: 3015, start:[1885, 1258], finish: [3191, 1180], earliest_start: 39583, latest finish: 45469, distance: 1384
***************************************
********************
id: 4860, start:[3255, 960], finish: [3500, 635], earliest_start: 39585, latest finish: 43643, distance: 570
***************************************
********************
id: 2704, start:[3235, 1352], finish: [3002, 1493], earliest_start: 39586, latest finish: 50000, distance: 374
***************************************
********************
id: 7074, start:[2599, 741], finish: [2810, 1004], earliest_start: 39595, latest finish: 46501, distance: 474
id: 9048, start:[3224, 401], finish: [679, 660], earliest_start: 39595, latest finish: 47273, distance: 2804
***************************************
********************
id: 289, start:[2009, 751], finish: [1457, 68], earliest_start: 39600, latest finish: 45716, distance: 1235
***************************************
********************
id: 2798, start:[2631, 528], finish: [2926, 1269], earliest_start: 39602, latest finish: 41398, distance: 1036
***************************************
********************
id: 4010, start:[3179, 287], finish: [3048, 966], earliest_start: 39604, latest finish: 46267, distance: 810
id: 5960, start:[2891, 1470], finish: [2682, 128], earliest_start: 39604, latest finish: 50000, distance: 1551
***************************************
********************
id: 5037, start:[2325, 606], finish: [2500, 839], earliest_start: 39612, latest finish: 50000, distance: 408
id: 4179, start:[3335, 1117], finish: [2987, 1043], earliest_start: 39612, latest finish: 41643, distance: 422
***************************************
********************
id: 9873, start:[3163, 467], finish: [3001, 972], earliest_start: 39628, latest finish: 43985, distance: 667
***************************************
********************
id: 182, start:[2468, 1274], finish: [2375, 644], earliest_start: 39631, latest finish: 50000, distance: 723
***************************************
********************
id: 1184, start:[3035, 393], finish: [3522, 364], earliest_start: 39633, latest finish: 40703, distance: 516
***************************************
********************
id: 4545, start:[2570, 1182], finish: [2407, 1469], earliest_start: 39639, latest finish: 50000, distance: 450
***************************************
********************
id: 1545, start:[1787, 643], finish: [9999, 161], earliest_start: 39645, latest finish: 50000, distance: 8694
***************************************
********************
id: 5928, start:[2814, 1168], finish: [3414, 520], earliest_start: 39648, latest finish: 44950, distance: 1248
***************************************
********************
id: 2435, start:[2883, 1390], finish: [2749, 371], earliest_start: 39650, latest finish: 41272, distance: 1153
***************************************
********************
id: 4580, start:[3904, 1129], finish: [1646, 1470], earliest_start: 39664, latest finish: 50000, distance: 2599
***************************************
********************
id: 7055, start:[2552, 824], finish: [3039, 687], earliest_start: 39671, latest finish: 41103, distance: 624
id: 3837, start:[3788, 635], finish: [3188, 1111], earliest_start: 39671, latest finish: 48948, distance: 1076
***************************************
********************
id: 9520, start:[2809, 35], finish: [494, 6887], earliest_start: 39672, latest finish: 50000, distance: 9167
***************************************
********************
id: 9243, start:[3242, 1060], finish: [2826, 965], earliest_start: 39673, latest finish: 50000, distance: 511
***************************************
********************
id: 1481, start:[3157, 388], finish: [2663, 1937], earliest_start: 39675, latest finish: 45258, distance: 2043
***************************************
********************
id: 9953, start:[1938, 915], finish: [2112, 1002], earliest_start: 39676, latest finish: 46960, distance: 261
id: 6097, start:[3090, 389], finish: [2976, 704], earliest_start: 39676, latest finish: 40862, distance: 429
***************************************
********************
id: 8144, start:[3239, 890], finish: [2960, 625], earliest_start: 39689, latest finish: 42013, distance: 544
id: 5146, start:[3065, 466], finish: [2782, 1596], earliest_start: 39689, latest finish: 43523, distance: 1413
***************************************
********************
id: 8295, start:[2801, 1280], finish: [3227, 287], earliest_start: 39695, latest finish: 46237, distance: 1419
***************************************
********************
id: 6341, start:[2336, 989], finish: [2475, 724], earliest_start: 39700, latest finish: 41176, distance: 404
id: 1788, start:[3390, 651], finish: [2911, 1537], earliest_start: 39700, latest finish: 49330, distance: 1365
***************************************
********************
id: 1490, start:[3014, 1155], finish: [2440, 1947], earliest_start: 39701, latest finish: 44095, distance: 1366
***************************************
********************
id: 5121, start:[1886, 998], finish: [2856, 1206], earliest_start: 39707, latest finish: 46076, distance: 1178
***************************************
********************
id: 1582, start:[2873, 2836], finish: [2464, 1323], earliest_start: 39709, latest finish: 42975, distance: 1922
***************************************
********************
id: 3868, start:[2290, 382], finish: [954, 779], earliest_start: 39710, latest finish: 41968, distance: 1733
***************************************
********************
id: 4743, start:[2792, 610], finish: [2329, 1016], earliest_start: 39713, latest finish: 41149, distance: 869
***************************************
********************
id: 4434, start:[3070, 1299], finish: [2846, 1082], earliest_start: 39725, latest finish: 44358, distance: 441
***************************************
********************
id: 7955, start:[2796, 1168], finish: [2642, 1442], earliest_start: 39726, latest finish: 47676, distance: 428
***************************************
********************
id: 2096, start:[2867, 375], finish: [2360, 1688], earliest_start: 39727, latest finish: 50000, distance: 1820
***************************************
********************
id: 1549, start:[2905, 793], finish: [2388, 1102], earliest_start: 39728, latest finish: 50000, distance: 826
***************************************
********************
id: 5127, start:[3802, 487], finish: [3344, 603], earliest_start: 39729, latest finish: 50000, distance: 574
***************************************
********************
id: 7821, start:[2107, 657], finish: [2413, 317], earliest_start: 39741, latest finish: 44814, distance: 646
***************************************
********************
id: 9294, start:[3016, 906], finish: [2264, 1603], earliest_start: 39747, latest finish: 50000, distance: 1449
***************************************
********************
id: 8515, start:[3240, 688], finish: [2797, 763], earliest_start: 39748, latest finish: 46297, distance: 518
id: 5750, start:[2420, 765], finish: [3309, 1104], earliest_start: 39748, latest finish: 45117, distance: 1228
***************************************
********************
id: 8092, start:[2888, 1093], finish: [2090, 1077], earliest_start: 39749, latest finish: 42456, distance: 814
id: 4174, start:[3495, 1492], finish: [2750, 412], earliest_start: 39749, latest finish: 44503, distance: 1825
***************************************
********************
id: 4760, start:[3095, 1611], finish: [2911, 1061], earliest_start: 39751, latest finish: 50000, distance: 734
***************************************
********************
id: 5410, start:[2964, 820], finish: [2685, 1573], earliest_start: 39753, latest finish: 49956, distance: 1032
***************************************
********************
id: 4509, start:[2738, 803], finish: [2340, 663], earliest_start: 39757, latest finish: 50000, distance: 538
***************************************
********************
id: 8579, start:[2622, 1069], finish: [3208, 1640], earliest_start: 39764, latest finish: 41610, distance: 1157
***************************************
********************
id: 4928, start:[2325, 518], finish: [3391, 393], earliest_start: 39767, latest finish: 43072, distance: 1191
***************************************
********************
id: 2746, start:[2918, 991], finish: [2772, 1149], earliest_start: 39768, latest finish: 50000, distance: 304
id: 1739, start:[3254, 900], finish: [3416, 1614], earliest_start: 39768, latest finish: 43291, distance: 876
***************************************
********************
id: 7859, start:[2675, 539], finish: [3388, 1645], earliest_start: 39779, latest finish: 45015, distance: 1819
***************************************
********************
id: 7705, start:[2903, 1476], finish: [3483, 468], earliest_start: 39782, latest finish: 50000, distance: 1588
***************************************
********************
id: 5644, start:[2746, 1866], finish: [2700, 528], earliest_start: 39783, latest finish: 47589, distance: 1384
***************************************
********************
id: 644, start:[3939, 839], finish: [3277, 887], earliest_start: 39784, latest finish: 50000, distance: 710
***************************************
********************
id: 4391, start:[2717, 801], finish: [2783, 1282], earliest_start: 39785, latest finish: 41020, distance: 547
***************************************
********************
id: 4551, start:[3430, 758], finish: [2533, 1245], earliest_start: 39789, latest finish: 43107, distance: 1384
***************************************
********************
id: 5469, start:[2892, 1769], finish: [2712, 783], earliest_start: 39792, latest finish: 43703, distance: 1166
***************************************
********************
id: 5657, start:[2559, 509], finish: [3359, 485], earliest_start: 39803, latest finish: 46553, distance: 824
***************************************
********************
id: 1366, start:[3277, 1232], finish: [2898, 1000], earliest_start: 39805, latest finish: 48711, distance: 611
***************************************
********************
id: 7539, start:[2936, 1288], finish: [2571, 1586], earliest_start: 39807, latest finish: 50000, distance: 663
***************************************
********************
id: 7359, start:[3932, 562], finish: [3715, 1033], earliest_start: 39808, latest finish: 45948, distance: 688
***************************************
********************
id: 3207, start:[2348, 2297], finish: [9999, 102], earliest_start: 39816, latest finish: 50000, distance: 9846
***************************************
********************
id: 4458, start:[2718, 576], finish: [2639, 188], earliest_start: 39817, latest finish: 45627, distance: 467
***************************************
********************
id: 9814, start:[2558, 48], finish: [2649, 1231], earliest_start: 39823, latest finish: 45726, distance: 1274
***************************************
********************
id: 9391, start:[2375, 1910], finish: [2330, 1565], earliest_start: 39828, latest finish: 49364, distance: 390
***************************************
********************
id: 6300, start:[2414, 1424], finish: [2812, 2565], earliest_start: 39829, latest finish: 50000, distance: 1539
***************************************
********************
id: 7947, start:[3747, 247], finish: [2162, 824], earliest_start: 39832, latest finish: 42007, distance: 2162
***************************************
********************
id: 5075, start:[2745, 1911], finish: [2803, 1267], earliest_start: 39836, latest finish: 42967, distance: 702
***************************************
********************
id: 9005, start:[3172, 341], finish: [3048, 325], earliest_start: 39837, latest finish: 50000, distance: 140
id: 6828, start:[2973, 1736], finish: [3042, 1639], earliest_start: 39837, latest finish: 50000, distance: 166
***************************************
********************
id: 3254, start:[3308, 1112], finish: [2723, 1297], earliest_start: 39841, latest finish: 48399, distance: 770
***************************************
********************
id: 99, start:[2871, 305], finish: [2916, 1045], earliest_start: 39844, latest finish: 41132, distance: 785
***************************************
********************
id: 3604, start:[2961, 691], finish: [3048, 1224], earliest_start: 39850, latest finish: 45268, distance: 620
id: 9521, start:[2359, 846], finish: [2491, 1452], earliest_start: 39850, latest finish: 44278, distance: 738
***************************************
********************
id: 4181, start:[1847, 1262], finish: [3629, 190], earliest_start: 39851, latest finish: 50000, distance: 2854
***************************************
********************
id: 2970, start:[2637, 1896], finish: [2932, 618], earliest_start: 39852, latest finish: 42970, distance: 1573
***************************************
********************
id: 9660, start:[2402, 1666], finish: [3825, 1660], earliest_start: 39857, latest finish: 43888, distance: 1429
***************************************
********************
id: 4616, start:[2377, 1456], finish: [2769, 875], earliest_start: 39870, latest finish: 40968, distance: 973
***************************************
********************
id: 7833, start:[2454, 200], finish: [2675, 1162], earliest_start: 39873, latest finish: 50000, distance: 1183
***************************************
********************
id: 8139, start:[3752, 1479], finish: [1416, 891], earliest_start: 39874, latest finish: 50000, distance: 2924
id: 3705, start:[2004, 403], finish: [564, 3672], earliest_start: 39874, latest finish: 47518, distance: 4709
***************************************
********************
id: 6440, start:[2470, 716], finish: [2261, 698], earliest_start: 39875, latest finish: 41786, distance: 227
***************************************
********************
id: 1219, start:[2777, 823], finish: [1915, 1570], earliest_start: 39877, latest finish: 42623, distance: 1609
***************************************
********************
id: 6011, start:[2172, 1047], finish: [2603, 902], earliest_start: 39878, latest finish: 50000, distance: 576
id: 6411, start:[2738, 983], finish: [3371, 659], earliest_start: 39878, latest finish: 44321, distance: 957
***************************************
********************
id: 7290, start:[2301, 455], finish: [3015, 1128], earliest_start: 39881, latest finish: 50000, distance: 1387
***************************************
********************
id: 3486, start:[2701, 871], finish: [2665, 1606], earliest_start: 39884, latest finish: 43655, distance: 771
***************************************
********************
id: 7739, start:[2551, 1378], finish: [2914, 686], earliest_start: 39887, latest finish: 50000, distance: 1055
***************************************
********************
id: 3322, start:[2994, 1591], finish: [2267, 771], earliest_start: 39889, latest finish: 49962, distance: 1547
id: 9601, start:[3071, 1937], finish: [1668, 581], earliest_start: 39889, latest finish: 50000, distance: 2759
***************************************
********************
id: 2747, start:[3010, 464], finish: [2382, 2123], earliest_start: 39892, latest finish: 46280, distance: 2287
***************************************
********************
id: 6701, start:[2385, 930], finish: [2860, 1510], earliest_start: 39897, latest finish: 48697, distance: 1055
***************************************
********************
id: 2067, start:[1960, 1474], finish: [2105, 1458], earliest_start: 39899, latest finish: 43600, distance: 161
***************************************
********************
id: 1848, start:[3089, 1126], finish: [2711, 760], earliest_start: 39901, latest finish: 50000, distance: 744
***************************************
********************
id: 6217, start:[3529, 351], finish: [2264, 1135], earliest_start: 39903, latest finish: 45246, distance: 2049
***************************************
********************
id: 6401, start:[2853, 1243], finish: [3076, 1770], earliest_start: 39912, latest finish: 46048, distance: 750
***************************************
********************
id: 8364, start:[1734, 1615], finish: [2557, 1650], earliest_start: 39915, latest finish: 50000, distance: 858
***************************************
********************
id: 5831, start:[3384, 731], finish: [2874, 1523], earliest_start: 39921, latest finish: 46303, distance: 1302
***************************************
********************
id: 8994, start:[3526, 1432], finish: [670, 4713], earliest_start: 39928, latest finish: 50000, distance: 6137
***************************************
********************
id: 5489, start:[3202, 1212], finish: [2251, 1934], earliest_start: 39929, latest finish: 44462, distance: 1673
***************************************
********************
id: 7469, start:[2745, 816], finish: [2053, 793], earliest_start: 39934, latest finish: 44783, distance: 715
***************************************
********************
id: 5836, start:[3303, 837], finish: [2838, 23], earliest_start: 39938, latest finish: 50000, distance: 1279
***************************************
********************
id: 148, start:[2523, 1058], finish: [3340, 2080], earliest_start: 39940, latest finish: 50000, distance: 1839
***************************************
********************
id: 9808, start:[2881, 985], finish: [2456, 1058], earliest_start: 39942, latest finish: 47110, distance: 498
id: 3252, start:[2290, 418], finish: [3575, 2718], earliest_start: 39942, latest finish: 47055, distance: 3585
***************************************
********************
id: 9600, start:[1631, 1541], finish: [3070, 481], earliest_start: 39945, latest finish: 50000, distance: 2499
***************************************
********************
id: 7836, start:[3282, 632], finish: [2705, 2016], earliest_start: 39949, latest finish: 49659, distance: 1961
***************************************
********************
id: 5096, start:[2725, 1462], finish: [3201, 1821], earliest_start: 39950, latest finish: 44314, distance: 835
***************************************
********************
id: 5787, start:[2677, 1571], finish: [2973, 556], earliest_start: 39953, latest finish: 45284, distance: 1311
***************************************
********************
id: 4413, start:[3079, 909], finish: [2238, 757], earliest_start: 39962, latest finish: 41935, distance: 993
***************************************
********************
id: 1374, start:[2003, 405], finish: [2579, 209], earliest_start: 39971, latest finish: 50000, distance: 772
id: 6287, start:[2544, 2216], finish: [2875, 836], earliest_start: 39971, latest finish: 42069, distance: 1711
***************************************
********************
id: 4129, start:[2786, 816], finish: [2973, 952], earliest_start: 39972, latest finish: 50000, distance: 323
***************************************
********************
id: 2830, start:[3133, 627], finish: [2082, 881], earliest_start: 39975, latest finish: 50000, distance: 1305
***************************************
********************
id: 4967, start:[3563, 1001], finish: [2471, 638], earliest_start: 39976, latest finish: 45981, distance: 1455
***************************************
********************
id: 4375, start:[2637, 1696], finish: [3235, 1187], earliest_start: 39980, latest finish: 45569, distance: 1107
***************************************
********************
id: 9439, start:[2893, 447], finish: [2697, 1430], earliest_start: 39981, latest finish: 50000, distance: 1179
***************************************
********************
id: 6343, start:[2780, 1222], finish: [2135, 1602], earliest_start: 39983, latest finish: 42009, distance: 1025
***************************************
********************
id: 1112, start:[2481, 1320], finish: [2964, 585], earliest_start: 39986, latest finish: 41575, distance: 1218
***************************************
********************
id: 6448, start:[3488, 837], finish: [3875, 974], earliest_start: 39990, latest finish: 49844, distance: 524
id: 869, start:[3029, 426], finish: [2282, 1048], earliest_start: 39990, latest finish: 50000, distance: 1369
***************************************
********************
id: 5095, start:[2737, 1092], finish: [2333, 1860], earliest_start: 39991, latest finish: 47347, distance: 1172
***************************************
********************
id: 3683, start:[2911, 1045], finish: [3241, 1054], earliest_start: 39992, latest finish: 43629, distance: 339
***************************************
********************
id: 755, start:[2337, 765], finish: [2572, 82], earliest_start: 39993, latest finish: 46087, distance: 918
id: 6477, start:[2275, 1412], finish: [3557, 427], earliest_start: 39993, latest finish: 50000, distance: 2267
***************************************
********************
id: 2339, start:[3258, 972], finish: [3002, 1302], earliest_start: 39999, latest finish: 44224, distance: 586
id: 9692, start:[3218, 417], finish: [2820, 942], earliest_start: 39999, latest finish: 43276, distance: 923
***************************************
********************
id: 9984, start:[3079, 1097], finish: [3462, 1976], earliest_start: 40004, latest finish: 42921, distance: 1262
***************************************
********************
id: 5515, start:[2141, 1186], finish: [2206, 823], earliest_start: 40011, latest finish: 46773, distance: 428
***************************************
********************
id: 7597, start:[2748, 1163], finish: [2589, 169], earliest_start: 40012, latest finish: 48922, distance: 1153
***************************************
********************
id: 6501, start:[2042, 1195], finish: [3226, 569], earliest_start: 40016, latest finish: 43057, distance: 1810
***************************************
********************
id: 1552, start:[2680, 1192], finish: [2239, 854], earliest_start: 40017, latest finish: 50000, distance: 779
***************************************
********************
id: 9689, start:[2293, 255], finish: [2564, 1150], earliest_start: 40026, latest finish: 42067, distance: 1166
***************************************
********************
id: 2865, start:[2659, 982], finish: [1990, 186], earliest_start: 40035, latest finish: 50000, distance: 1465
***************************************
********************
id: 1022, start:[2914, 428], finish: [9999, 162], earliest_start: 40037, latest finish: 50000, distance: 7351
***************************************
********************
id: 5935, start:[2461, 817], finish: [2378, 1774], earliest_start: 40039, latest finish: 48178, distance: 1040
***************************************
********************
id: 1507, start:[2840, 1234], finish: [2835, 1211], earliest_start: 40049, latest finish: 50000, distance: 28
